-3.712354053026271639e-01,-5.385168302995350098e-01,9.562061655869508615e-04,1.512948988924940619e-02,-8.442380766645114498e-01
2.056498260440147163e+00,4.106864362902166166e-01,-2.729950716674887090e+00,-7.628196420700238400e-01,-2.210001754172453425e-01
-8.688544369265509548e-01,1.009329510331032242e+00,1.278575609447601513e+00,7.185494742794663880e-02,1.367444361713647805e-01
8.659545542121104278e-01,-6.685399920686952990e-01,-2.993894252329667438e-01,-6.007469062451750164e-01,-2.427064343396771740e-01
6.521602112226774356e-03,1.484027052705752248e-01,-6.929989682790343997e-01,3.554822351214314002e-01,3.216342419134738950e-01
-1.270700219938875497e+00,1.159931773842552971e+00,1.594987946837810977e+00,1.117224093498220050e+00,-6.086902803157331343e-01
-1.723236289845130331e+00,1.428204886355003977e-01,3.437913879222857516e-01,1.870862315083765770e+00,-1.949964795212950630e+00
-1.189253584781132300e+00,-5.625209769462183873e-01,2.288940840834859269e+00,1.635856848137735353e+00,-1.391310544821951378e+00
5.432806394758624702e-01,-4.812529173252477199e-01,-3.924962063970507953e-01,-1.548872410820539613e+00,3.256167927333278311e-01
9.463138073765985370e-01,-5.109862678916837764e-01,7.885245124780316806e-01,9.616585780167341557e-02,-8.590583091998741372e-01
9.492800011136238725e-01,-3.272669574841602924e-01,-2.300193757104863901e-01,-7.871305524437512968e-01,-1.342807897463323963e+00
-1.450223494198811691e+00,-8.035025595744859084e-01,-1.551991976474371482e+00,-1.289556033500781629e+00,-3.240216686446030780e-01
-4.765584450680551143e+00,-1.036624545344807080e+00,-2.723252627153634475e-01,-1.200416028797115064e+00,1.108216339544598084e+00
-9.398826848131791589e-01,6.077219405523250906e-01,-1.942132944322997323e+00,-1.467836042908115202e+00,3.568837434631655370e-01
6.525977512446444750e-01,1.884279653085793038e+00,5.646320360677143935e-01,1.878965951875008145e+00,-3.411020175836143586e-01
-2.105302905550245018e+00,6.517437966094551394e-01,6.155111928746295202e-01,3.635858719126736638e-01,-9.070728568381859480e-01
1.725044927408673212e-01,9.379677626397143753e-01,6.428416986234632979e-01,3.716895087039165935e-01,7.073707531081193656e-01
-5.600760221558533924e-01,-4.820789322738601723e-01,4.501329157098430955e-01,1.895173225457493338e+00,-9.345346654737484160e-01
-2.053347775179659163e-01,1.101813056574198146e+00,2.156118326931950324e-01,-6.493687269926297079e-01,3.604720335458442837e-01
5.033104678990552028e-01,-1.123780531485639722e+00,5.462590066159775937e-01,1.919484135831220017e+00,-9.092394576937937178e-02
5.270157239851362002e-02,1.330501951024692264e+00,-1.053528873116151843e+00,-6.169541798276599875e-01,-1.726296404059664669e+00
8.159565493168947636e-01,2.639502941448507167e-01,-6.819676682226750997e-02,-1.500250590073084922e+00,-1.454716371885196979e+00
1.705096641705470928e+00,6.326860704874798236e-01,-7.311456486291167955e-01,3.133676347173391941e-02,6.905955917741811723e-01
5.458170908295507662e-01,4.087638106129597992e-01,2.633637014177493962e-01,1.927587772622463058e+00,4.958505405979464764e-01
-1.799291070691308780e+00,-1.526206555347759120e-01,-1.149463415022279333e+00,-5.359178119152359088e-01,-9.352852168124554666e-01
-5.914763140979392153e-01,1.323720437029314856e-01,-6.777899731650105508e-01,1.123731313841586504e-01,-9.066941617138524201e-02
4.218003738615164755e-01,-5.378046869814543524e-02,-5.392438678385151896e-01,-5.359178119152359088e-01,1.889480392201915882e+00
4.090857285122191378e-01,-1.201383260571323941e+00,3.302007561889471754e-01,1.968105956578674931e+00,-1.187507678790508336e+00
-4.469850328562732789e-01,-2.762129467905709290e-02,1.028779761398846526e+00,8.806222101043115202e-02,-8.401241028459497384e-01
4.393707138928011346e-01,2.357919371858414603e+00,4.353101315803415416e-01,-6.007469062451750164e-01,-1.524742779601847342e+00
-8.912308918272372066e-03,1.401005983537225719e-01,1.936256424258931963e-01,8.903222633434318967e-01,-1.803141451984352939e+00
-1.256389725622843789e+00,1.219438200413692330e+00,-1.880096472957125009e+00,2.323312668049166280e-02,-3.653221554571864926e-01
8.305941870002063743e-01,3.349442310574050063e-01,-1.757960064387641852e+00,-7.466123684875388689e-01,8.949895125332740092e-03
-2.274790633069642132e-01,-1.513877366610474784e+00,-7.561576269939779271e-02,-1.378696038204448637e+00,9.423258524385354218e-02
-7.582111515364280407e-01,1.569726047172673056e+00,-1.248808751385434235e+00,2.015131360878256173e-01,-2.603499946174169244e-01
-7.199276461491772583e-01,-3.447348307239836984e-01,3.362543044738232068e-01,1.772022257140981327e-01,7.238827096458999577e-01
5.019148916061327848e-01,4.205201748886395752e-01,-2.393232383346888259e+00,2.744458672090073770e-01,3.824325847185701399e-02
-8.485712555111382116e-01,4.172886946563332533e-02,1.977097480050626563e-02,1.173949551036916672e+00,2.260764274604530666e+00
-1.129369061749656344e+00,-5.465304998473011766e-01,-4.699479303248927931e-01,-6.898869109488420248e-01,1.432551740770741933e-01
-2.470470494857167632e-01,-5.050742192151252974e-01,-2.684088524856348967e-01,-5.683323590802056291e-01,3.977297520675955322e-01
5.583273689399744777e-01,7.082525004219767384e-01,-1.062470362236259902e+00,1.512948988924940619e-02,1.341915302423676959e+00
-2.027029240548654243e-01,1.154830985472003135e+00,9.027438322795620917e-02,1.927587772622463058e+00,-5.183243067558630512e-01
5.396852910104212864e-01,-5.630761216491565468e-01,-7.221169283263502159e-01,1.123731313841586504e-01,5.518497361458583050e-01
-4.733788268803609256e-01,-1.223295635523783842e+00,1.798396037035328576e-01,-5.764359958714478926e-01,7.172707941302389756e-01
1.442254246312740795e+00,1.420187134595150669e+00,-8.843829677451978122e-02,-7.304050949050540087e-01,1.128342824431077113e-01
-1.060722959459788228e+00,-8.666031562159186574e-01,-4.238419005330121281e-01,-6.574723637838723045e-01,7.919945496620892644e-01
-1.128802006520035928e+00,-2.885870723456809839e-01,3.326977960313488858e-02,-6.736796373663571647e-01,-6.530307141675651961e-01
6.767868549352820118e-01,-1.921023464342236642e-01,3.375981623715375579e-01,1.838447767918796050e+00,-2.988252537970376155e-01
2.126016273869104634e-01,-7.009553514214974523e-01,-2.200855155173550015e-01,-5.764359958714478926e-01,4.327826760205648049e-01
-8.253510446709840798e-01,-3.269273432121256873e-01,-3.909583471651555397e-01,-4.467778072115689558e-01,-3.789963018735042488e-01
-3.525160364363705279e-01,-1.983457664750372773e+00,1.295203025225099447e+00,3.230676879564616244e-01,2.430565192356709758e+00
-2.493453878651392952e-01,1.642485875748313617e+00,8.214677164798643572e-02,-5.683323590802056291e-01,-2.007279309271368939e-01
-3.907183549102951625e-01,9.857196362662195011e-01,1.519656548758002046e+00,1.765515036797614234e+00,3.178603106971323311e-01
-9.419835783094283599e-01,2.607928793385210220e+00,2.868722421070086237e-01,2.420313200440376289e-01,-5.338148027213729385e-01
1.958188665570578801e-02,-1.262582268392786089e+00,-2.819737916236539355e-01,1.042694945929163869e-01,1.235287606349596334e+00
1.264760309636892899e+00,-1.810037912386090131e+00,-1.018918868785585907e+00,9.616585780167341557e-02,1.087115169334443646e-02
1.133198934034243655e+00,-5.456317121605531728e-01,1.123177036069401558e-01,1.830344131127553675e+00,1.691093150916886723e+00
-1.796968072853556975e-01,2.095544765506830442e-01,8.703462018287360102e-01,-5.116069015415084520e-01,1.099453174615939499e+00
-3.623507115448975635e-01,-3.021963830046497379e-01,-1.636632753487648334e-02,4.041040558688863693e-01,-4.806178367099405054e-03
-3.174573274121109123e-01,4.726055792328736072e-01,-5.037603495460900999e-02,-6.331614534101448477e-01,-7.856674759425714694e-01
5.627214548203490763e-01,-1.349229253552730823e+00,-1.457944675837578252e+00,-7.385087316962967163e-01,6.693057776544785176e-01
7.216491699734417509e-01,1.919116634439982816e+00,-2.473447114224867516e+00,-4.791923543765386762e-01,1.089313434586954177e+00
-9.582190821362415734e-02,-7.321492325371834475e-01,6.669610385235055228e-01,4.754403705421915427e-02,-6.508780461641251736e-02
-1.846510606698336332e+00,-1.142120821294570154e+00,-1.530064507823575504e+00,-4.872959911677813283e-01,-3.227076570402943601e-01
3.343232788410124834e-01,4.250778906869822626e-01,1.263599308941427690e+00,1.684478668885189601e+00,-7.335885580675854944e-01
2.085499920726461565e-01,-1.546862599637012448e+00,-1.171926310320308362e+00,-5.521250854977207689e-01,-6.947029958146369033e-01
-3.002527425272686901e-01,1.548690026057140345e+00,-3.457776274842643272e-01,-4.224668968378418321e-01,-1.057077864105790688e-01
2.521100898326019468e+00,6.232251663832735211e-01,-1.366474914946851638e-01,-5.278141751239933122e-01,3.249481891817748158e-01
4.800246975411769923e-01,3.989570712459946100e-01,-4.071059839061148544e-01,2.825495040002496405e-01,1.577039850680041377e+00
-2.176236019437446101e-01,4.011753777933827481e-01,-2.493880671585258502e-01,3.473785983301891367e-01,1.377018346827699746e+00
6.391759693021068500e-01,9.644662861677714139e-01,8.414840223145612086e-01,4.041040558688863693e-01,-1.400092722050441996e+00
-2.438187611325057236e-01,5.397127714244714936e-01,-6.674853753653045008e-01,-1.297659670292024225e+00,-1.440456670703960551e+00
-1.976035413829740628e-01,1.013690991431476229e+00,-9.438928708204411544e-01,-1.305763307083266600e+00,-3.732652073875256660e-01
6.579295896096187812e-02,-6.352655252077197279e-01,1.845759263935589922e-01,-4.305705336290840957e-01,4.150478988318105911e-01
1.709111266139024810e-01,-4.369145494438160249e-01,-9.809072974371456644e-01,-1.589390594776751708e+00,9.717307247536226267e-02
5.287998035838827882e-01,2.110742921519851212e+00,-4.786734845804261340e-01,3.149640511652193609e-01,1.068766849690893084e+00
-4.824463120901020807e-01,4.987624808378756658e-01,7.658027776662586217e-02,-6.169541798276599875e-01,1.198856145528210071e+00
-1.040561328676626429e+00,9.240244379487594362e-01,-2.523000883512356851e-01,3.473785983301891367e-01,1.095826156783698213e+00
1.216173323152126562e+00,-4.774252110738780863e-01,-1.084521838199300703e+00,-1.492146953281842325e+00,-2.654722861408703505e+00
9.431298831763541557e-01,-5.162910929335403631e-01,5.402540772846401440e-01,-6.007469062451750164e-01,7.622718918505718699e-01
-1.537052640300493378e+00,-1.117575022113454830e+00,-2.558742627309756212e+00,-1.419214222160660732e+00,6.047862527230527530e-01
-5.655666916959909557e-02,-4.178950759416324434e-01,-8.233665619962475812e-01,-1.249037849544569534e+00,-1.033228284535972152e+00
9.369813376236257874e-01,-5.058568209912386315e-01,-6.922227888718307520e-01,-1.370592401413206041e+00,4.889973334693676899e-01
-1.230228580236107927e+00,-1.165145215282604285e+00,-1.125368207861896508e+00,-6.331614534101448477e-01,-2.096753425728685727e+00
-9.419923246935778260e-02,-4.037930507003281710e-03,7.621962953347675152e-01,1.895173225457493338e+00,-1.450988747431158687e+00
-6.687630848935084416e-01,9.136287577805354276e-01,-5.669689982771293213e-01,1.690985889228558969e-01,-5.382658245499376548e-01
-7.288892739291825684e-01,1.203306639277098355e+00,9.908630074423074863e-01,1.042694945929163869e-01,-4.967291509286355100e-01
-1.629543910147477126e+00,-5.975451934091621231e-01,1.778174542939054081e+00,-4.629850807940538160e-01,1.100890287023157610e+00
-5.212980367880256649e-01,-1.131029367915876271e+00,-1.398866710101906330e+00,-1.362488764621963666e+00,-1.730995761885792752e-02
-5.722338740320099815e-01,5.239579846230707494e-01,3.330089021236543045e-01,9.308404472996438805e-01,-9.351319423331855285e-01
5.011161389732605720e-01,1.037248659379676585e+00,1.464320534693122622e-01,1.668271395302705074e+00,2.275322447307195350e+00
1.046690335312688402e+00,1.350407423784680594e+00,-3.745486920036452672e-01,-1.467836042908115202e+00,-7.915841643739063294e-01
-4.403368942871778713e-01,-1.013676644375442804e+00,9.233015879714371321e-01,1.222571371784371586e+00,7.308042401653487286e-01
-1.194595990869117136e-01,1.227177412073841456e+00,7.685349670595499338e-01,1.052394999168280609e+00,7.201353185756161901e-01
4.281367354193037489e-01,-1.897101384259272105e+00,2.649069648836511748e-01,-6.493687269926297079e-01,1.340082803057539573e+00
1.721063924128763301e+00,8.631780864250622187e-01,7.462258561354347952e-01,1.895173225457493338e+00,-7.500616672451169142e-01
5.443405530538166781e-01,1.446768916819981987e+00,-1.812535754660136167e+00,-1.362488764621963666e+00,-1.919065959296633261e+00
-1.037185456809985584e-01,6.519409647248147754e-01,9.230880746333490761e-01,9.065295369259163127e-01,-6.448172836892692716e-01
2.458352524315528254e-01,-1.672810958584418639e+00,-3.508266216484690614e-01,3.149640511652193609e-01,-1.970968600508288537e-01
1.619811364893129380e+00,7.731129179724121059e-01,2.466833045284728243e+00,-4.224668968378418321e-01,1.039246205434825931e+00
3.336573521819299337e-01,1.196762483184363068e+00,1.489447938612446176e+00,1.190156824619401865e+00,-3.666401226388126683e-02
-2.231141066821745067e+00,-1.495577741998232568e+00,-2.249570748449295721e+00,-7.141978213225691485e-01,2.138852049824510271e+00
-1.012421958379009362e-01,-6.530679737854728772e-01,-1.087147672575420110e+00,3.068604143739771528e-01,1.287303370606898700e-01
5.745551685968254274e-01,-9.823849956749673984e-01,-1.319165419911880299e+00,-1.565079684403024585e+00,3.543793105471487737e-01
2.958047642670371888e-02,8.174920538919485669e-01,8.785245261015282026e-01,1.951898682996189738e+00,3.377502471412177076e-01
-9.819990727393644869e-01,2.178823947416641982e+00,-1.329271327370940892e+00,3.068604143739771528e-01,-5.694157215679387929e-02
8.501677356155479259e-01,9.370376596828326743e-02,-1.597595049576635784e+00,3.797931454951588570e-01,-6.562050043212892814e-02
-7.631501257442738217e-02,2.115758067487718552e+00,-2.248713362165613294e-01,1.934094992965826598e-01,-2.930995482193251012e-01
5.468698250818824214e-01,-4.464531733477088982e-01,2.210642279785069442e-01,1.992416866952402499e+00,7.429966130095625454e-01
4.239468383692941433e-01,-1.889422334524796909e+00,1.921525948238234749e+00,2.987567775827341676e-01,-6.716145867994742780e-01
-9.265985725088791147e-01,-9.011496092642714562e-01,-7.208336851753887053e-01,7.185494742794663880e-02,-2.034688854467893382e+00
-4.416892221946578934e-01,1.112613576858572317e+00,1.985031761504396364e-01,-4.953996279590235363e-01,1.903703382014903522e-01
-2.251633415859273860e-02,4.188417921567846314e-01,1.429128361466007302e+00,1.797929583962583955e+00,4.524442306794280722e-01
4.205594789607937090e-01,1.698758739756474692e-02,2.153425622132780493e-01,1.789825947171341802e+00,-5.505657327412118995e-01
-1.140892762150118867e-01,8.044415380656939618e-01,-2.952046494222101969e-01,-1.208519665588357217e+00,-3.643696022673511559e-01
-1.910426472290988331e-01,3.767058644142057822e-01,-1.673199583103225363e+00,-1.573183321194266737e+00,-1.956898870684993685e+00
4.438837882219373587e-01,4.413154770837972030e-01,1.496530304102383413e+00,3.878967822864011206e-01,1.657972210865838736e-01
-1.961329984219058797e+00,9.212485128779980270e-01,7.959134477130508367e-01,9.308404472996438805e-01,1.485740225517582447e+00
-6.307258732722431649e-02,4.727155383086579787e-01,-3.100770222978229684e-01,2.744458672090073770e-01,-4.820048519098363848e-01
6.519537692958822517e-02,1.668113920681101869e-01,8.192362309396250541e-01,9.470477208821290738e-01,7.611745850408758729e-01
-5.971650234604872903e-02,-5.790510839594777970e-01,-1.309150615111554616e+00,-6.250578166189025842e-01,-9.729035683705390680e-02
2.101169289370932614e+00,-1.247319546674329205e+00,1.324964586532512145e+00,2.000520503743644873e+00,8.325423431463229162e-01
-6.284704374379127545e-01,-5.769425638084205721e-01,-7.317658607073916632e-02,-6.169541798276599875e-01,1.265880990470016565e+00
7.682687131033397177e-02,1.074419132834554924e+00,1.102929731722790851e+00,-4.386741704203266923e-01,-6.922598578777268141e-01
4.115645121388907812e-01,2.131963406120768734e-01,1.082943623606748673e+00,1.772022257140981327e-01,-4.441256209438463887e-01
6.567889464552709722e-01,-4.748527444062442537e-01,-2.115924484241123449e-01,2.825495040002496405e-01,-4.249226909379184569e-01
-1.158109097349515393e+00,-3.572224829891434417e-01,-1.681571126929174986e-01,-1.459732406116872605e+00,-3.444096603650650956e-01
1.016214913824768695e+00,1.110983532327503992e-01,4.907161607913212431e-01,-5.845396326626906003e-01,-1.873594356292237695e+00
1.035488894575242735e+00,-1.423357975758522853e+00,-3.160914003318695542e-01,-3.981559864641143198e-01,-6.576558363621058945e-01
-1.467623055919513031e-01,5.151737631921832206e-01,3.415800924103331027e-01,1.846551404710038202e+00,-1.125117651049091894e+00
-1.174788008042837895e+00,-8.778743575243466157e-01,-1.593318149370946957e+00,1.285804049666431637e-01,2.988295229805056907e-01
-1.079629282339666485e+00,-2.035139598987357468e-01,-3.556131681535171923e-02,2.339276832527946437e-01,-2.790624699813638032e-01
6.917294640863066446e-01,-1.702016231234217303e+00,4.285023012176448765e-01,8.579077161784620653e-01,-1.708630590788722814e-01
-1.502055542867581694e+00,1.166580099526128622e+00,1.848473670048508821e-01,6.375131063670366749e-02,5.708069602366441231e-01
-4.945425749498899015e-01,1.633048554294037613e-01,1.204916037121963379e+00,3.473785983301891367e-01,7.120483623940341289e-01
1.308431151385075042e+00,4.799999967484824270e-01,7.561225212675989349e-01,3.878967822864011206e-01,7.843257287664237021e-01
4.336929265792688892e-01,6.694801249089329387e-01,3.222729944386357182e-01,1.960002319787432778e+00,-1.081160965837416055e-01
-1.147227312876952565e+00,-2.716669355049556311e-01,-1.737530323392882270e+00,-5.926432694539327528e-01,1.912894485880456408e-01
2.565013429063087713e-01,1.140402114045620863e+00,1.006239985598376269e-01,1.092913183124492482e+00,-1.462198230118747055e+00
6.065294633075239972e-01,-1.002804617745777449e+00,1.878678398288147422e+00,-7.952341892349935604e-01,-3.723538960109613050e-01
1.491147824847152137e+00,1.002295521464624750e+00,-1.045886828956013703e+00,-1.224726939170842188e+00,2.533386280353145947e-01
-3.945087762493168504e-02,9.935720952377148363e-01,-2.887783777247844297e-01,-7.385087316962967163e-01,-4.352432012738391975e-01
-5.441321806205547951e-01,1.609035022674210058e+00,-2.321764449911011052e+00,-5.440214487064781723e-01,-1.049030223044785798e-01
-1.476310715201134272e-01,8.801550557138712039e-01,6.193783303935668227e-01,-6.169541798276599875e-01,3.600735411574792488e-01
-1.075224402670978963e-01,7.970299082050386064e-01,-2.822565516124010965e-01,-1.565079684403024585e+00,-6.858969865140217559e-01
-2.454122166279603945e-01,8.780922666103265772e-01,7.849875393420232550e-01,-6.817832741575994282e-01,-3.663133869318700025e-02
-2.417845881866341085e+00,1.640960663181726842e+00,5.712915849585763206e-02,1.609949521316129117e-01,1.137988507614523304e+00
1.385442818851279290e+00,-5.135017890645099392e-01,-1.503917773825707904e+00,-6.817832741575994282e-01,1.215478004212755758e+00
1.230821326672290938e+00,-5.017568757139090341e-01,-5.088673548727334905e-01,3.473785983301891367e-01,3.389066597672712455e-01
-1.167252269971150058e+00,-1.409279954795104484e+00,-3.169948583010903653e-01,4.754403705421915427e-02,8.988240271307426088e-01
-8.510216368105902873e-01,-1.101611459640047697e+00,-1.405023006019208376e+00,-6.493687269926297079e-01,8.059485345027709302e-01
9.192429263429583441e-01,8.549004600297624781e-03,-1.298514424099148190e+00,-6.331614534101448477e-01,-4.842613283965392923e-01
2.152841163048691275e-01,7.965395871010474416e-01,2.245797886337759508e-01,8.822186265521896331e-01,-1.310767520653591429e-02
-6.621172896201067415e-01,6.221174466203668318e-01,2.180111775350304537e+00,1.724996852841402362e+00,-8.922794573194329226e-01
-3.064779805135607882e-01,1.450187120238266347e+00,-2.532551627816144180e-01,-1.605597868359236458e+00,1.978504693473738474e+00
7.211938799657583443e-01,9.739940332602244899e-01,-8.350969423473563191e-01,-6.574723637838723045e-01,2.505211235676632064e-01
-1.881569409131141901e+00,8.936861063896747170e-01,1.520890486119435003e+00,1.068602272750765136e+00,3.594718029645863622e-01
1.344059879509118538e+00,-7.643097018900595063e-02,-1.213469328987817120e+00,2.258240464615524079e-01,2.677136118291988387e-01
-5.128369344665528740e-01,-1.045864708017009814e+00,-1.343311729850413139e+00,-1.354385127830721069e+00,6.980925139965090676e-01
6.829129339015926892e-01,-2.306264441707341906e+00,-2.186875070456504311e+00,-4.062596232553569164e-01,4.877109404652604230e-01
2.455260367551622552e-02,-1.126505388740568048e+00,-7.057906486375253863e-02,-5.602287222889630325e-01,1.232181697281998112e+00
-1.514211799435728256e+00,-2.850751234403523515e-01,4.393288776234078319e-01,-7.060941845313268850e-01,-3.253475334510759209e-01
7.127739288619015789e-02,-1.740395011409149317e-01,8.134486409220427205e-01,-5.035032647502661884e-01,9.258336425644644874e-02
-1.187120662953625283e+00,1.251907308186316792e+00,-9.620754110439357909e-01,1.512948988924940619e-02,6.372808292584533074e-01
-1.433451612860840996e+00,-1.356680063017035698e+00,-7.884774662571735204e-01,-1.484043316490600173e+00,2.921836522469307140e-01
-1.089109869115489460e+00,8.472245901108364785e-02,2.699473465108567227e-01,-7.304050949050540087e-01,1.028951019915820941e+00
-1.622102038627392773e+00,1.795899187874308023e-01,8.391639971242530471e-01,1.781722310380098762e+00,-4.115617327730209385e-01
-4.305279370512534731e-01,1.634437581367057968e+00,1.016759145886802496e-01,1.028084088794553042e+00,-1.150190600431136412e+00
3.126640741875638674e-01,3.051693883741652402e-01,-1.458216048351584027e+00,3.960004190776433841e-01,-8.513364196892130309e-01
-6.048190779290382180e-01,-5.411743462278735262e-01,2.459892685041191185e-01,9.956695416295833212e-01,-1.724784611996418526e+00
8.884233043516102102e-01,-7.496565268618597955e-01,-6.935103154344092191e-01,1.366840417578861488e-01,-8.437336525962729761e-01
-1.136995978006121316e-01,-6.490107040876655908e-01,-3.607723824295526183e-01,3.149640511652193609e-01,-1.145203376677409235e+00
-8.651972579718762990e-01,1.518532841213808604e+00,1.009428203832151372e+00,-3.981559864641143198e-01,8.624819236437087921e-01
-1.086617289118799734e+00,1.042370603190035716e+00,-6.279334133687269892e-01,-6.817832741575994282e-01,-6.618689525916106042e-01
3.811636205843234315e-02,9.906015678265865654e-02,8.867131837896921054e-01,1.935691409413705211e+00,-3.560739707242621122e-01
2.239663915939743288e-01,-1.084779957984543186e+00,-5.881521785782427569e-01,-6.493687269926297079e-01,-1.141587998859377340e+00
1.282597330920655532e+00,1.779247280838123224e+00,6.451634843327596069e-01,2.032935050908614372e+00,-1.788950138106079057e+00
2.555472824437470258e-01,-2.052790939528673086e-01,-2.978541895411490059e-01,-1.573183321194266737e+00,7.174938903542362745e-01
2.194309808300189679e-01,-3.147570870263504128e-01,-6.089295696307439609e-01,-5.683323590802056291e-01,-6.824717900008043792e-01
2.023427056717505002e-01,7.398722347401710531e-01,1.776911550621380620e-01,1.862758678292523618e+00,-1.022552451792647366e-01
-9.838923334241864715e-01,4.126928525490181632e-01,-8.389443630472800395e-01,-7.628196420700238400e-01,-1.638395678804976718e+00
-1.624258361985396304e+00,1.064293851152725345e+00,-9.901858371527627600e-02,-1.532665137238054642e+00,1.778235558197524879e+00
7.266151425601923286e-01,-9.608316045547574680e-01,-2.039769571657602754e+00,-4.386741704203266923e-01,6.666542657119768345e-01
-4.690905617149849771e-01,-1.456533416119026314e-01,-9.531668187235684542e-01,2.501349568352798647e-01,1.025392820257038373e+00
1.666257171317081953e+00,-1.056300610206400981e+00,-7.997669951102428509e-01,-7.871305524437512968e-01,-5.370014906236814101e-02
1.021695232328686531e+00,-1.109108563227262229e-01,1.202603473427221736e+00,1.806033220753826329e+00,4.560890850377526812e-02
-1.192051624732842763e+00,4.344794157691679870e-01,-1.608186080184925038e+00,-1.548872410820539613e+00,1.205631044666013452e-01
-2.634865751563811198e+00,9.124428040453055333e-01,-4.192133578111010839e-01,-6.817832741575994282e-01,9.890478847744801350e-01
1.389828524221256911e+00,-3.790111500120564858e-01,-1.076595768062905245e+00,-1.540768774029297017e+00,-5.719080397509328506e-01
-3.830262853932060452e-01,2.463255407100202465e-02,3.039425090260868823e-01,1.092913183124492482e+00,7.764292064199501686e-01
-8.457947614601508679e-01,3.049505338529084897e-01,3.356634494747616770e-01,2.096167728790678808e-01,-4.905825292944552274e-01
6.542293054305833855e-02,8.920358318917515072e-01,-6.380713567931142749e-02,2.825495040002496405e-01,4.158728355033702861e-01
-2.102500699625103053e-01,-1.210017682910232845e-01,-3.846243935236329931e-02,-7.466123684875388689e-01,-2.455570973840833116e+00
4.489040548412907561e-01,1.977780153593766688e-01,2.055136672375549534e+00,1.028084088794553042e+00,-1.257345967741755777e+00
-1.075440031324204293e+00,-2.719222210728782785e-01,-1.052027149791737282e+00,-1.281452396709539476e+00,5.853356154445378268e-01
-6.197154163640645752e-01,1.951924437443744775e+00,1.441908617712703178e+00,1.125327730289462425e+00,2.095152574661028666e+00
